,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jalan McCloud,31,3,12,.250,3,10,.300,0,2,.000,4,4,1.000,0,1,1,5,0,0,2,1,10
1,Desonta Bradford,30,8,18,.444,4,8,.500,4,10,.400,0,0,,2,8,10,4,0,1,1,4,20
2,Peter Jurkin,27,5,8,.625,4,7,.571,1,1,1.000,0,0,,2,6,8,0,0,5,1,2,11
3,David Burrell,25,0,4,.000,0,2,.000,0,2,.000,1,2,.500,3,5,8,1,1,1,0,0,1
4,Jermaine Long,10,0,3,.000,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,2,2,0
5,Devontavius Payne,21,2,7,.286,0,2,.000,2,5,.400,0,0,,1,0,1,0,0,0,1,2,6
6,Bo Hodges,15,1,2,.500,0,1,.000,1,1,1.000,0,0,,1,1,2,0,0,0,1,2,3
7,Andre Edwards,13,4,8,.500,2,4,.500,2,4,.500,0,0,,1,1,2,2,0,0,0,0,10
8,Mladen Armus,13,0,2,.000,0,2,.000,0,0,,0,0,,0,1,1,0,1,2,0,2,0
9,Jason Williams,12,2,3,.667,1,1,1.000,1,2,.500,0,0,,0,1,1,1,1,0,0,0,5
10,Kanayo Obi-Rapu,3,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0
