,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Aaron Calixte,37,6,9,.667,4,7,.571,2,2,1.000,0,0,,1,3,4,3,1,0,6,1,14
1,Andrew Fleming,34,6,12,.500,6,11,.545,0,1,.000,0,0,,4,3,7,2,0,0,4,3,12
2,Isaiah White,32,9,12,.750,6,8,.750,3,4,.750,1,2,.500,1,6,7,3,2,0,0,5,22
3,Celio Araujo,21,0,2,.000,0,1,.000,0,1,.000,0,0,,1,1,2,2,0,0,3,2,0
4,Ilija Stojiljkovic,12,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,1,2,0
5,Vernon Lowndes Jr.,19,3,7,.429,3,5,.600,0,2,.000,3,3,1.000,1,4,5,1,2,0,3,5,9
6,Dennis Ashley,14,2,4,.500,2,3,.667,0,1,.000,3,5,.600,0,3,3,1,2,0,2,0,7
7,Ilker Er,10,1,5,.200,0,1,.000,1,4,.250,2,2,1.000,0,0,0,0,0,0,2,0,5
8,Dusan Majstorovic,9,0,0,,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,1,0,1
9,Danny Evans,8,2,3,.667,2,2,1.000,0,1,.000,0,0,,0,1,1,1,1,0,1,1,4
10,Miks Antoms,3,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Garvey Melmed,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
