,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Bryce Brown,27,12,16,.750,8,8,1.000,4,8,.500,3,3,1.000,2,2,4,1,1,0,1,0,31
1,Mustapha Heron,25,4,10,.400,4,7,.571,0,3,.000,2,2,1.000,0,2,2,5,1,0,0,0,10
2,DeSean Murray,23,5,7,.714,5,7,.714,0,0,,3,3,1.000,1,6,7,3,2,1,1,2,13
3,Jared Harper,21,3,5,.600,0,2,.000,3,3,1.000,4,4,1.000,1,1,2,4,3,0,2,2,13
4,Horace Spencer,16,1,2,.500,1,2,.500,0,0,,2,2,1.000,0,4,4,0,0,3,0,4,4
5,Anfernee McLemore,22,4,7,.571,4,5,.800,0,2,.000,2,2,1.000,2,5,7,1,1,4,5,3,10
6,Davion Mitchell,21,2,5,.400,2,4,.500,0,1,.000,4,5,.800,0,4,4,3,0,0,3,2,8
7,Chuma Okeke,20,2,3,.667,2,2,1.000,0,1,.000,1,4,.250,1,4,5,0,0,1,0,2,5
8,Malik Dunbar,16,2,7,.286,1,4,.250,1,3,.333,2,3,.667,0,1,1,0,0,0,2,2,7
9,Patrick Keim,2,0,0,,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,1,2,1
10,Cole Blackstock,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
11,Brett Easterling,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
12,Thomas Collier,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
13,Devontae Williams,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
