,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Maik Kotsar,33,3,8,.375,3,6,.500,0,2,.000,3,3,1.000,2,2,4,2,0,3,1,2,9
1,Justin Minaya,30,3,7,.429,2,5,.400,1,2,.500,1,3,.333,2,2,4,2,0,0,2,2,8
2,Wesley Myers,27,5,11,.455,5,9,.556,0,2,.000,0,2,.000,0,1,1,2,0,0,2,5,10
3,Frank Booker,25,1,5,.200,1,2,.500,0,3,.000,3,4,.750,1,4,5,0,2,1,0,0,5
4,Chris Silva,17,4,6,.667,3,5,.600,1,1,1.000,9,10,.900,3,2,5,0,0,1,4,4,18
5,David Beatty,18,2,11,.182,1,6,.167,1,5,.200,1,2,.500,0,0,0,1,1,1,0,2,6
6,Felipe Haase,16,2,2,1.000,0,0,,2,2,1.000,0,0,,0,2,2,0,0,1,1,3,6
7,Evan Hinson,14,0,1,.000,0,1,.000,0,0,,2,2,1.000,0,4,4,1,1,1,1,1,2
8,Jason Cudd,9,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,1,2
9,Ibrahim Famouke Doumbia,6,1,4,.250,1,3,.333,0,1,.000,0,0,,1,0,1,0,0,0,0,1,2
10,Khadim Gueye,5,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
