,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Melvin Frazier,38,9,16,.563,8,12,.667,1,4,.250,8,11,.727,0,3,3,5,2,0,2,1,27
1,Cameron Reynolds,34,8,15,.533,6,10,.600,2,5,.400,0,1,.000,2,3,5,4,0,0,0,4,18
2,Ray Ona Embo,27,0,5,.000,0,2,.000,0,3,.000,2,2,1.000,1,1,2,4,0,0,0,2,2
3,Jordan Cornish,25,4,12,.333,0,4,.000,4,8,.500,0,0,,0,1,1,0,0,0,1,1,12
4,Blake Paul,13,0,1,.000,0,1,.000,0,0,,1,2,.500,0,0,0,2,0,0,2,3,1
5,Caleb Daniels,19,4,11,.364,1,7,.143,3,4,.750,0,0,,0,0,0,0,0,0,1,2,11
6,Samir Sehic,14,1,5,.200,1,3,.333,0,2,.000,0,0,,2,4,6,0,0,0,0,3,2
7,Bul Ajang,10,0,2,.000,0,2,.000,0,0,,0,0,,1,2,3,0,0,0,0,5,0
8,Colin Slater,8,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
9,Buay Koka,7,0,0,,0,0,,0,0,,0,0,,1,1,2,0,0,1,1,2,0
10,Shakwon Barrett,5,0,0,,0,0,,0,0,,0,0,,0,0,0,2,0,0,1,0,0
