,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jordan Caroline,36,7,14,.500,7,10,.700,0,4,.000,11,14,.786,4,11,15,2,0,2,0,2,25
1,Cody Martin,36,2,7,.286,2,7,.286,0,0,,1,2,.500,2,3,5,4,2,5,0,2,5
2,Kendall Stephens,33,7,14,.500,3,4,.750,4,10,.400,1,2,.500,0,2,2,0,0,0,1,0,19
3,Lindsey Drew,29,3,6,.500,3,5,.600,0,1,.000,2,3,.667,0,6,6,4,1,0,2,2,8
4,Elijah Foster,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
5,Caleb Martin,25,1,6,.167,1,2,.500,0,4,.000,1,2,.500,1,2,3,3,0,0,5,5,3
6,Josh Hall,24,4,7,.571,4,7,.571,0,0,,3,4,.750,2,3,5,5,0,1,1,0,11
7,Hallice Cooke,11,1,4,.250,0,3,.000,1,1,1.000,0,0,,0,3,3,3,0,0,0,2,3
8,Darien Williams,5,1,2,.500,1,2,.500,0,0,,1,1,1.000,0,1,1,0,0,0,0,3,3
9,Charlie Tooley,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,John Jones,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
