,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Angel Delgado,27,7,11,.636,7,11,.636,0,0,,4,7,.571,5,6,11,2,0,0,3,2,18
1,Desi Rodriguez,27,7,11,.636,4,6,.667,3,5,.600,0,0,,1,5,6,2,1,0,2,1,17
2,Myles Powell,26,4,8,.500,4,4,1.000,0,4,.000,0,0,,0,1,1,2,1,0,0,0,8
3,Khadeen Carrington,24,2,8,.250,2,8,.250,0,0,,7,7,1.000,0,1,1,5,1,0,0,0,11
4,Ismael Sanogo,19,3,5,.600,3,4,.750,0,1,.000,0,0,,1,3,4,2,2,1,3,3,6
5,Myles Cale,24,2,5,.400,1,2,.500,1,3,.333,0,0,,1,3,4,1,1,0,2,3,5
6,Sandro Mamukelashvili,17,3,5,.600,3,4,.750,0,1,.000,1,3,.333,2,2,4,0,0,1,2,3,7
7,Eron Gordon,15,0,0,,0,0,,0,0,,1,2,.500,2,2,4,2,0,0,0,0,1
8,Michael Nzei,12,2,5,.400,2,5,.400,0,0,,2,2,1.000,1,3,4,2,0,1,0,2,6
9,Philip Flory,5,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,0,0,0,0,1,0,0,3
10,Shavar Reynolds,4,0,1,.000,0,0,,0,1,.000,2,2,1.000,0,0,0,1,1,0,1,0,2
