,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Dakota Mathias,35,9,13,.692,6,7,.857,3,6,.500,3,3,1.000,0,5,5,6,1,0,1,1,24
1,Vince Edwards,34,5,7,.714,3,4,.750,2,3,.667,5,5,1.000,1,7,8,4,1,0,3,3,17
2,Carsen Edwards,30,7,13,.538,2,4,.500,5,9,.556,3,3,1.000,1,3,4,0,1,1,2,3,22
3,P.J. Thompson,28,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,0,0,4,3,0,1,4,3
4,Isaac Haas,18,4,7,.571,4,7,.571,0,0,,4,4,1.000,1,3,4,1,0,1,0,2,12
5,Matt Haarms,20,3,6,.500,3,6,.500,0,0,,0,2,.000,1,3,4,2,0,5,1,2,6
6,Ryan Cline,15,1,4,.250,1,1,1.000,0,3,.000,0,0,,0,2,2,2,0,0,3,1,2
7,Nojel Eastern,9,1,1,1.000,1,1,1.000,0,0,,1,2,.500,2,1,3,0,0,0,2,1,3
8,Jacquil Taylor,6,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,1,0
9,Eden Ewing,2,0,0,,0,0,,0,0,,0,2,.000,0,1,1,0,0,0,0,1,0
10,Grady Eifert,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Tommy Luce,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
