,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ernie Duncan,32,3,8,.375,2,4,.500,1,4,.250,5,5,1.000,0,2,2,0,0,0,2,2,12
1,Everett Duncan,32,3,8,.375,2,4,.500,1,4,.250,0,1,.000,4,2,6,0,0,0,0,2,7
2,Payton Henson,31,5,11,.455,4,7,.571,1,4,.250,5,6,.833,1,13,14,0,0,1,0,0,16
3,Trae Bell-Haynes,31,6,15,.400,6,14,.429,0,1,.000,1,1,1.000,1,4,5,3,3,1,3,4,13
4,Drew Urquhart,20,3,5,.600,3,5,.600,0,0,,0,0,,3,3,6,4,0,0,2,4,6
5,Stef Smith,16,3,6,.500,1,2,.500,2,4,.500,0,0,,0,3,3,1,1,0,2,3,8
6,Nate Rohrer,16,1,1,1.000,1,1,1.000,0,0,,1,4,.250,2,1,3,1,1,0,0,0,3
7,Cam Ward,13,2,2,1.000,1,1,1.000,1,1,1.000,1,3,.333,0,1,1,2,0,0,1,0,6
8,Samuel Dingba,8,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,2,0,0,0
9,Ben Shungu,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
