,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Braxton Beverly,38,6,9,.667,3,4,.750,3,5,.600,1,2,.500,3,1,4,6,2,0,2,4,16
1,Abdul-Malik Abu,30,4,7,.571,4,7,.571,0,0,,0,0,,1,4,5,0,1,1,2,3,8
2,Omer Yurtseven,29,5,11,.455,5,10,.500,0,1,.000,0,1,.000,3,7,10,0,1,2,1,3,10
3,Torin Dorn,28,7,13,.538,5,10,.500,2,3,.667,5,7,.714,1,2,3,1,1,2,2,1,21
4,Markell Johnson,27,2,4,.500,1,3,.333,1,1,1.000,0,0,,1,5,6,10,1,0,3,2,5
5,Allerik Freeman,19,4,9,.444,4,5,.800,0,4,.000,1,1,1.000,0,1,1,0,0,0,2,1,9
6,Lavar Batts Jr.,14,0,4,.000,0,1,.000,0,3,.000,0,0,,0,0,0,3,1,0,0,0,0
7,Lennard Freeman,8,2,2,1.000,2,2,1.000,0,0,,3,3,1.000,0,5,5,0,1,1,1,0,7
8,Sam Hunt,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Spencer Newman,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
