,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Yuta Watanabe,37,5,12,.417,4,8,.500,1,4,.250,1,2,.500,0,5,5,2,1,2,3,1,12
1,Jair Bolden,34,2,12,.167,1,4,.250,1,8,.125,0,0,,0,2,2,2,0,0,4,3,5
2,Terry Nolan Jr.,32,3,7,.429,0,2,.000,3,5,.600,1,2,.500,1,1,2,2,0,0,1,4,10
3,Patrick Steeves,23,1,4,.250,1,4,.250,0,0,,0,0,,3,1,4,1,1,0,2,1,2
4,Bo Zeigler,18,3,3,1.000,3,3,1.000,0,0,,1,2,.500,1,1,2,0,0,3,1,2,7
5,Justin Mazzulla,22,2,4,.500,2,3,.667,0,1,.000,0,1,.000,1,1,2,1,0,0,0,2,4
6,Arnaldo Toro,15,1,4,.250,1,4,.250,0,0,,0,0,,1,2,3,0,0,0,0,1,2
7,Maceo Jack,6,0,3,.000,0,1,.000,0,2,.000,0,0,,0,0,0,2,0,0,0,0,0
8,Justin Williams,5,0,2,.000,0,1,.000,0,1,.000,1,2,.500,2,0,2,0,0,0,0,1,1
9,Adam Mitola,5,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,2,0,0,1,0,0
10,Javier Langarica,2,0,0,,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,2
11,Luke Sasser,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
