,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Zach Lofton,30,12,15,.800,8,8,1.000,4,7,.571,2,5,.400,1,7,8,0,0,0,2,4,30
1,A.J. Harris,29,3,5,.600,1,1,1.000,2,4,.500,0,0,,0,1,1,5,0,0,2,1,8
2,Sidy N'Dir,26,3,8,.375,2,3,.667,1,5,.200,2,2,1.000,1,2,3,2,1,0,2,3,9
3,Jemerrio Jones,19,4,7,.571,3,4,.750,1,3,.333,0,0,,3,3,6,2,0,2,3,5,9
4,Johnathon Wilkins,16,2,2,1.000,2,2,1.000,0,0,,0,0,,1,1,2,1,0,0,1,2,4
5,Eli Chuha,25,8,11,.727,6,7,.857,2,4,.500,6,8,.750,0,4,4,1,1,0,0,1,24
6,Johnny McCants,16,0,3,.000,0,3,.000,0,0,,0,1,.000,1,3,4,2,0,0,0,2,0
7,Keyon Jones,15,2,4,.500,1,1,1.000,1,3,.333,0,0,,0,3,3,2,2,0,0,3,5
8,Shunn Buchanan,14,0,3,.000,0,2,.000,0,1,.000,0,0,,0,1,1,2,0,0,1,0,0
9,Joe Garza,7,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,2,0
10,Gabe Hadley,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Leston Gordon,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
12,Kortrijk Miles,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
