,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tyler Scanlon,33,5,12,.417,3,6,.500,2,6,.333,2,2,1.000,2,3,5,5,2,0,0,2,14
1,Walter Whyte,28,2,6,.333,2,5,.400,0,1,.000,6,10,.600,2,2,4,1,1,0,1,2,10
2,Cedric Hankerson,26,3,8,.375,1,4,.250,2,4,.500,0,1,.000,1,2,3,2,1,1,1,3,8
3,Javante McCoy,23,3,6,.500,3,5,.600,0,1,.000,0,0,,0,2,2,0,0,0,3,2,6
4,Max Mahoney,7,1,6,.167,1,6,.167,0,0,,0,0,,1,1,2,0,0,1,1,5,2
5,Sukhmail Mathon,22,4,7,.571,4,7,.571,0,0,,2,4,.500,1,5,6,0,1,0,5,3,10
6,Will Goff,22,0,3,.000,0,0,,0,3,.000,0,0,,0,0,0,0,0,1,1,1,0
7,Eric Johnson,18,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,4,0,0,0,1,0
8,Nick Havener,8,3,5,.600,3,5,.600,0,0,,0,0,,1,0,1,0,2,0,2,5,6
9,Andrew Petcash,8,0,2,.000,0,2,.000,0,0,,1,2,.500,0,0,0,0,2,0,0,0,1
10,Kamali Chambers,5,1,3,.333,1,3,.333,0,0,,0,0,,0,0,0,2,0,0,0,0,2
