,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jacob Kessler,29,2,5,.400,2,3,.667,0,2,.000,0,0,,3,3,6,1,1,0,0,3,4
1,Thomas Funk,27,7,13,.538,6,10,.600,1,3,.333,1,1,1.000,1,2,3,6,0,1,4,2,16
2,Jordan Fox,27,4,8,.500,1,2,.500,3,6,.500,2,2,1.000,0,5,5,4,0,1,5,3,13
3,Matthew Wilson,27,4,8,.500,4,8,.500,0,0,,3,6,.500,2,3,5,0,0,0,3,3,11
4,Luke Morrison,24,3,7,.429,1,2,.500,2,5,.400,0,0,,1,5,6,0,0,0,0,3,8
5,John Emezie,18,4,6,.667,3,3,1.000,1,3,.333,2,3,.667,0,2,2,0,4,1,1,1,11
6,Tucker Blackwell,17,2,4,.500,0,1,.000,2,3,.667,0,2,.000,0,1,1,1,2,1,1,3,6
7,Alex King,16,3,5,.600,2,2,1.000,1,3,.333,3,3,1.000,1,1,2,2,0,0,1,3,10
8,Babacar Thiombane,9,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,2,3,2
9,John Miller,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,1,0
10,Lonnie Grayson,1,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,1,0,0,1,0,0
