,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Bogdan Bliznyuk,30,1,4,.250,1,2,.500,0,2,.000,0,0,,0,4,4,1,0,0,8,1,2
1,Luka Vulikic,24,1,6,.167,1,6,.167,0,0,,0,0,,1,1,2,3,1,0,3,3,2
2,Benas Griciunas,21,1,8,.125,1,6,.167,0,2,.000,0,2,.000,1,5,6,1,0,0,4,0,2
3,Sir Washington,20,2,5,.400,1,2,.500,1,3,.333,0,0,,1,0,1,2,0,0,2,0,5
4,Mason Peatling,13,1,1,1.000,0,0,,1,1,1.000,2,2,1.000,0,2,2,0,0,2,1,1,5
5,Jacob Davison,25,5,8,.625,2,2,1.000,3,6,.500,7,8,.875,0,3,3,1,0,1,0,2,20
6,Ty Gibson,24,2,8,.250,0,0,,2,8,.250,0,0,,0,3,3,0,1,0,0,2,6
7,Jesse Hunt,19,3,4,.750,2,2,1.000,1,2,.500,1,2,.500,4,4,8,1,0,0,1,2,8
8,Jack Perry,15,0,0,,0,0,,0,0,,0,0,,0,0,0,2,0,0,2,0,0
9,Cody Benzel,5,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
10,Richard Polanco,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
11,Grant Gibb,1,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
