,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Lyrik Shreiner,36,7,11,.636,6,9,.667,1,2,.500,5,6,.833,0,6,6,4,1,2,1,1,20
1,Terrell Gomez,30,6,10,.600,2,3,.667,4,7,.571,0,0,,0,1,1,5,0,0,6,1,16
2,Tavrion Dawson,25,3,12,.250,3,9,.333,0,3,.000,2,2,1.000,1,2,3,0,0,0,3,1,8
3,Carl Brown,25,2,7,.286,1,2,.500,1,5,.200,0,0,,0,0,0,1,0,0,1,2,5
4,Reggie Theus Jr.,23,3,7,.429,3,5,.600,0,2,.000,0,0,,0,2,2,0,1,0,0,4,6
5,Jalon Pipkins,19,2,6,.333,1,4,.250,1,2,.500,2,2,1.000,1,0,1,2,3,0,1,1,7
6,Jonathan Guevara,18,2,5,.400,1,3,.333,1,2,.500,0,0,,0,0,0,1,0,0,1,2,5
7,Anthony Swan,9,1,2,.500,0,0,,1,2,.500,0,0,,1,3,4,1,2,1,0,0,3
8,Blair Orr,7,1,2,.500,1,2,.500,0,0,,2,2,1.000,0,0,0,0,0,0,0,2,4
9,Mahamadou Kaba-Camara,7,1,1,1.000,1,1,1.000,0,0,,0,0,,1,2,3,0,0,1,0,0,2
10,Alex Sokol,1,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
