,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Michael Onyebalu,35,1,2,.500,1,1,1.000,0,1,.000,4,4,1.000,0,4,4,0,0,0,1,5,6
1,Chima Moneke,34,6,14,.429,5,13,.385,1,1,1.000,6,9,.667,4,6,10,0,1,0,5,5,19
2,Siler Schneider,33,4,16,.250,4,13,.308,0,3,.000,0,0,,0,2,2,1,1,1,4,2,8
3,TJ Shorts II,32,4,9,.444,4,8,.500,0,1,.000,8,11,.727,0,3,3,4,5,1,2,2,16
4,Garrison Goode,24,0,2,.000,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,0,4,0
5,Joe Mooney,17,2,5,.400,0,1,.000,2,4,.500,0,0,,2,0,2,0,0,1,0,1,6
6,A.J. John,15,0,2,.000,0,0,,0,2,.000,2,2,1.000,0,1,1,0,0,0,0,4,2
7,Arell Hennings,14,1,2,.500,1,1,1.000,0,1,.000,3,3,1.000,1,2,3,2,1,0,2,0,5
8,Rogers Printup,11,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0
9,Colin Russell,9,0,0,,0,0,,0,0,,0,1,.000,0,0,0,0,0,0,1,0,0
10,Delveion Jackson,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0
