,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Lafayette Rutledge,40,6,19,.316,0,1,.000,6,18,.333,6,6,1.000,1,5,6,0,3,0,1,4,24
1,Kevin Johnson,39,3,9,.333,2,7,.286,1,2,.500,0,2,.000,1,3,4,2,3,0,1,4,7
2,Roddy Peters,32,7,21,.333,7,19,.368,0,2,.000,12,13,.923,3,9,12,3,3,0,7,4,26
3,Jahvaughn Powell,24,0,1,.000,0,1,.000,0,0,,2,2,1.000,0,1,1,1,2,0,2,4,2
4,Kimani Jackson,15,1,3,.333,1,3,.333,0,0,,2,4,.500,4,1,5,0,0,0,3,5,4
5,Daniel Regis,30,0,2,.000,0,2,.000,0,0,,1,4,.250,1,1,2,0,0,0,1,4,1
6,Ryghe Lyons,16,0,3,.000,0,3,.000,0,0,,2,2,1.000,1,1,2,2,0,1,1,1,2
7,Stevie Repichowski,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
8,Legend Robertin,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,1,0
9,Zach Young,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0
