,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Chuck Champion,32,6,13,.462,6,11,.545,0,2,.000,3,4,.750,2,1,3,2,2,0,2,2,15
1,Cam Gregory,24,4,6,.667,4,6,.667,0,0,,1,2,.500,3,5,8,0,2,1,0,4,9
2,Isaiah Hart,22,6,12,.500,6,12,.500,0,0,,3,4,.750,0,1,1,3,0,0,3,3,15
3,James Fives,22,0,2,.000,0,1,.000,0,1,.000,0,0,,0,1,1,0,1,0,1,0,0
4,Brent Holcombe,18,1,8,.125,1,4,.250,0,4,.000,0,0,,0,3,3,0,0,1,1,1,2
5,Andre Walker,23,3,14,.214,2,7,.286,1,7,.143,1,2,.500,1,2,3,1,2,0,1,2,8
6,Ian Langendoerfer,18,4,6,.667,2,4,.500,2,2,1.000,0,0,,3,2,5,0,0,0,1,3,10
7,River Reed,17,1,4,.250,1,4,.250,0,0,,2,3,.667,4,1,5,1,1,0,0,3,4
8,Luke Johnson,16,4,5,.800,4,5,.800,0,0,,0,0,,1,2,3,0,0,0,0,1,8
9,Nevell Provo,5,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,0,0,0,1,0
10,Matt Staubi,3,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0
