,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jonathan Stark,39,10,21,.476,8,11,.727,2,10,.200,2,2,1.000,0,4,4,3,1,0,0,1,24
1,Terrell Miller Jr.,37,4,17,.235,2,9,.222,2,8,.250,1,1,1.000,0,8,8,1,2,1,3,3,11
2,Temetrius Morant,34,4,13,.308,1,6,.167,3,7,.429,4,4,1.000,3,2,5,5,1,0,0,1,15
3,Leroy Buchanan,32,4,6,.667,2,3,.667,2,3,.667,1,3,.333,1,5,6,0,4,0,2,1,11
4,Brion Sanchious,24,2,2,1.000,2,2,1.000,0,0,,0,0,,2,6,8,0,1,2,0,3,4
5,Byron Hawkins,14,1,4,.250,1,2,.500,0,2,.000,1,1,1.000,3,0,3,0,0,0,0,0,3
6,Anthony Smith,9,0,1,.000,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,1,0
7,Jalen Dupree,7,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,2,0
8,Zach Hopewell,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
9,Devin Gilmore,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
10,Jachai Taylor,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Brion Whitley,1,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
