,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Trent Frazier,21,3,8,.375,3,5,.600,0,3,.000,2,2,1.000,0,2,2,1,1,0,5,3,8
1,Mark Alstork,21,2,4,.500,2,2,1.000,0,2,.000,1,1,1.000,1,2,3,1,1,1,0,3,5
2,Leron Black,20,2,6,.333,2,6,.333,0,0,,3,4,.750,2,2,4,0,0,0,0,0,7
3,Michael Finke,20,2,5,.400,2,4,.500,0,1,.000,0,0,,0,1,1,1,0,0,0,1,4
4,Mark Smith,16,3,4,.750,1,2,.500,2,2,1.000,0,0,,0,0,0,0,1,0,6,3,8
5,Da'Monte Williams,27,1,2,.500,1,1,1.000,0,1,.000,0,0,,1,4,5,1,0,1,2,3,2
6,Kipper Nichols,22,6,11,.545,5,8,.625,1,3,.333,4,4,1.000,2,5,7,0,2,0,0,2,17
7,Te'Jon Lucas,21,3,7,.429,3,7,.429,0,0,,2,3,.667,0,0,0,6,1,0,3,4,8
8,Greg Eboigbodin,16,5,5,1.000,5,5,1.000,0,0,,0,0,,2,4,6,0,0,2,1,1,10
9,Aaron Jordan,16,0,4,.000,0,2,.000,0,2,.000,0,0,,1,1,2,3,1,0,0,2,0
