,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ryan Kemrite,33,5,9,.556,4,5,.800,1,4,.250,2,2,1.000,0,2,2,0,0,0,1,1,13
1,Lovell Cabbil,33,0,8,.000,0,5,.000,0,3,.000,0,0,,0,1,1,6,1,0,3,2,0
2,Georgie Pacheco-Ortiz,29,4,7,.571,3,4,.750,1,3,.333,1,2,.500,1,3,4,1,1,1,2,0,10
3,Scottie James,23,4,5,.800,1,2,.500,3,3,1.000,4,5,.800,0,3,3,0,0,0,2,2,15
4,Elijah Cuffee,22,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,3,1,0
5,Caleb Homesley,17,0,1,.000,0,1,.000,0,0,,0,0,,0,2,2,1,2,0,1,1,0
6,Myo Baxter-Bell,14,1,6,.167,1,6,.167,0,0,,0,0,,0,1,1,0,0,0,0,4,2
7,Isaiah Williams,13,1,1,1.000,1,1,1.000,0,0,,2,2,1.000,1,2,3,1,0,0,1,3,4
8,Ezra Talbert,9,2,4,.500,0,0,,2,4,.500,0,0,,0,0,0,0,0,0,0,0,6
9,Keegan McDowell,5,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
10,Brody Hicks,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Zach Farquhar,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
