,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Darrell Brown,36,6,18,.333,3,13,.231,3,5,.600,0,0,,0,4,4,5,0,0,5,2,15
1,Donte Thomas,30,4,11,.364,4,10,.400,0,1,.000,3,3,1.000,2,5,7,3,0,2,1,3,11
2,Jayden Hodgson,23,2,4,.500,1,1,1.000,1,3,.333,0,0,,0,0,0,2,0,0,0,1,5
3,Dwayne Lautier-Ogunleye,17,0,0,,0,0,,0,0,,2,2,1.000,1,0,1,1,0,0,1,4,2
4,Koch Bar,8,0,2,.000,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
5,Nate Kennell,35,4,11,.364,1,4,.250,3,7,.429,2,2,1.000,2,2,4,5,1,1,0,2,13
6,Elijah Childs,19,3,5,.600,3,4,.750,0,1,.000,3,5,.600,2,1,3,0,0,0,4,2,9
7,Luuk van Bree,17,2,5,.400,1,1,1.000,1,4,.250,0,0,,0,3,3,0,1,0,0,3,5
8,Ryan Stipanovich,9,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,0,2,0,0,0,3
9,Callum Barker,3,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2
10,Luqman Lundy,3,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
