,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Stephan Jiggetts,32,3,9,.333,3,6,.500,0,3,.000,4,4,1.000,2,3,5,4,0,0,4,4,10
1,Terrence Samuel,29,1,5,.200,1,5,.200,0,0,,0,0,,0,3,3,0,0,0,3,1,2
2,David Collins,28,3,11,.273,3,9,.333,0,2,.000,1,6,.167,0,2,2,1,2,0,1,3,7
3,Payton Banks,27,3,8,.375,2,3,.667,1,5,.200,3,9,.333,0,3,3,0,2,0,0,0,10
4,Nikola Scekic,18,1,3,.333,1,2,.500,0,1,.000,0,0,,2,4,6,0,0,0,0,0,2
5,Justin Brown,28,2,5,.400,2,3,.667,0,2,.000,0,0,,1,1,2,0,1,0,0,0,4
6,Isaiah Manderson,20,1,4,.250,1,3,.333,0,1,.000,1,4,.250,2,3,5,0,0,1,2,2,3
7,Malik Martin,16,1,2,.500,1,2,.500,0,0,,0,0,,0,2,2,0,1,0,0,1,2
8,Joey Coffaro,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Henry Beard,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
