,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Gabe Levin,29,5,12,.417,5,10,.500,0,2,.000,0,0,,1,6,7,4,0,0,1,1,10
1,Bryan Alberts,27,4,11,.364,1,2,.500,3,9,.333,1,1,1.000,0,0,0,0,1,0,0,0,12
2,Mason Riggins,26,3,6,.500,3,6,.500,0,0,,3,6,.500,2,0,2,0,4,0,1,1,9
3,K.J. Byers,20,2,4,.500,1,2,.500,1,2,.500,0,0,,0,3,3,0,0,2,5,4,5
4,Edon Maxhuni,13,0,2,.000,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,3,0,0
5,Jordan Roberts,27,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0,0
6,Temidayo Yussuf,16,1,4,.250,1,4,.250,0,0,,0,4,.000,2,4,6,1,0,0,1,5,2
7,Jordan Griffin,14,2,4,.500,0,0,,2,4,.500,2,2,1.000,0,0,0,0,0,0,0,0,8
8,Barry Ogalue,11,2,3,.667,2,3,.667,0,0,,0,0,,0,1,1,0,0,0,0,0,4
9,Javonntie Jackson,9,1,2,.500,1,1,1.000,0,1,.000,2,3,.667,1,1,2,0,1,0,1,2,4
10,Deishuan Booker,5,1,3,.333,1,2,.500,0,1,.000,0,0,,0,2,2,6,0,0,4,2,2
11,Quentin Shropshire,3,0,0,,0,0,,0,0,,0,1,.000,0,0,0,0,0,0,0,0,0
